,Local authority code,Local authority name,LSOA code,LSOA name,1996-03-01 00:00:00,1996-06-01 00:00:00,1996-09-01 00:00:00,1996-12-01 00:00:00,1997-03-01 00:00:00,1997-06-01 00:00:00,1997-09-01 00:00:00,1997-12-01 00:00:00,1998-03-01 00:00:00,1998-06-01 00:00:00,1998-09-01 00:00:00,1998-12-01 00:00:00,1999-03-01 00:00:00,1999-06-01 00:00:00,1999-09-01 00:00:00,1999-12-01 00:00:00,2000-03-01 00:00:00,2000-06-01 00:00:00,2000-09-01 00:00:00,2000-12-01 00:00:00,2001-03-01 00:00:00,2001-06-01 00:00:00,2001-09-01 00:00:00,2001-12-01 00:00:00,2002-03-01 00:00:00,2002-06-01 00:00:00,2002-09-01 00:00:00,2002-12-01 00:00:00,2003-03-01 00:00:00,2003-06-01 00:00:00,2003-09-01 00:00:00,2003-12-01 00:00:00,2004-03-01 00:00:00,2004-06-01 00:00:00,2004-09-01 00:00:00,2004-12-01 00:00:00,2005-03-01 00:00:00,2005-06-01 00:00:00,2005-09-01 00:00:00,2005-12-01 00:00:00,2006-03-01 00:00:00,2006-06-01 00:00:00,2006-09-01 00:00:00,2006-12-01 00:00:00,2007-03-01 00:00:00,2007-06-01 00:00:00,2007-09-01 00:00:00,2007-12-01 00:00:00,2008-03-01 00:00:00,2008-06-01 00:00:00,2008-09-01 00:00:00,2008-12-01 00:00:00,2009-03-01 00:00:00,2009-06-01 00:00:00,2009-09-01 00:00:00,2009-12-01 00:00:00,2010-03-01 00:00:00,2010-06-01 00:00:00,2010-09-01 00:00:00,2010-12-01 00:00:00,2011-03-01 00:00:00,2011-06-01 00:00:00,2011-09-01 00:00:00,2011-12-01 00:00:00,2012-03-01 00:00:00,2012-06-01 00:00:00,2012-09-01 00:00:00,2012-12-01 00:00:00,2013-03-01 00:00:00,2013-06-01 00:00:00,2013-09-01 00:00:00,2013-12-01 00:00:00,2014-03-01 00:00:00,2014-06-01 00:00:00,2014-09-01 00:00:00,2014-12-01 00:00:00,2015-03-01 00:00:00,2015-06-01 00:00:00,2015-09-01 00:00:00,2015-12-01 00:00:00,2016-03-01 00:00:00,2016-06-01 00:00:00,2016-09-01 00:00:00,2016-12-01 00:00:00,2017-03-01 00:00:00,2017-06-01 00:00:00,2017-09-01 00:00:00,2017-12-01 00:00:00,2018-03-01 00:00:00,2018-06-01 00:00:00,2018-09-01 00:00:00,2018-12-01 00:00:00,2019-03-01 00:00:00,2019-06-01 00:00:00,2019-09-01 00:00:00,2019-12-01 00:00:00,2020-03-01 00:00:00,2020-06-01 00:00:00,2020-09-01 00:00:00,2020-12-01 00:00:00,2021-03-01 00:00:00,2021-06-01 00:00:00,2021-09-01 00:00:00,2021-12-01 00:00:00,2022-03-01 00:00:00,2022-06-01 00:00:00,2022-09-01 00:00:00,2022-12-01 00:00:00
339,E09000004,Bexley,E01000341,Bexley 022A,69392,65873,67352,69593,82846,81796,83600,85480,92529,91414,91939,95235,99080,98936,97324,101035,104136,110829,115242,124250,128154,137715,139205,145553,140221,147427,155361,170819,168595,180470,193907,210066,201451,207368,219584,228300,209345,209743,222699,230375,219343,219811,232624,237187,227418,226997,245895,250897,244095,236641,249216,243803,233298,218541,225013,217922,214675,208187,216192,213443,215647,215514,218650,215406,217218,222893,224362,221140,226854,242166,248110,247004,256568,273247,275670,268296,273416,306696,319968,326915,355852,362634,361617,356113,361721,366612,365942,364412,369034,371920,371084,375762,379410,377734,377128,382683,391730,384561,387473,395657,421046,413113,419811,429910,466797,452988,463812,473228
340,E09000004,Bexley,E01000342,Bexley 022B,60932,62178,66697,68259,68115,68967,71815,74498,76390,79741,82463,84760,85341,86914,87520,91195,95231,99017,101522,105668,109376,113344,116420,118026,122117,127821,135318,137967,142950,150346,160028,164142,168979,173320,179432,179753,182778,182412,186395,184630,189673,189543,195572,195897,204133,205485,213380,213841,218297,214692,216112,211760,209406,202678,203422,202065,203623,201644,210266,212520,217979,212010,219769,219244,223513,215230,224764,227274,229904,218613,224667,228507,231322,226271,237781,249349,256663,261751,275122,289323,299788,308466,315164,323100,326800,330253,332491,336512,336703,341004,342415,344251,340044,342960,344018,344257,336387,346103,352966,361705,354516,378161,386815,395680,385000,415538,423920,433268
341,E09000004,Bexley,E01000343,Bexley 022C,76810,74168,73818,79350,80210,79120,80878,86639,89598,91814,98717,107664,113999,116047,119361,121514,125669,128630,134356,140093,147683,151982,153464,153528,158982,162115,166323,173587,184544,192858,204942,209906,214500,215367,223783,219797,217928,221491,233540,229733,224624,232341,240681,236643,232773,243293,253235,258514,248924,253646,256035,255737,248532,250080,249040,248444,242876,240666,243645,244409,243037,244803,247241,246607,244130,250124,250672,255085,256536,272750,274935,286082,286000,301123,301797,320774,324200,344330,353403,373753,381639,388935,391392,398454,394462,390612,395662,396271,394291,395614,411934,414183,419191,420344,437775,437597,450550,454702,466800,467333,487886,492942,501122,502954,535143,542275,546668,549911
342,E09000004,Bexley,E01000344,Bexley 025B,71242,73107,70924,73171,82496,84538,84090,87365,94277,96370,98016,102823,108556,111357,116421,120796,124227,124034,132302,135021,136522,133174,140944,141818,148842,152252,167186,175146,185218,189724,199617,202819,207564,210955,215303,217684,223240,226834,229497,229192,230494,228024,232324,233187,238650,233947,241491,244820,244798,232139,242356,246213,245393,230584,240324,243799,240380,230571,244668,249687,245603,238978,246864,247815,245748,246935,256912,263702,262525,264074,270072,275093,275390,284515,301061,312794,318932,330845,347951,351202,351905,363053,383737,388986,399938,406152,420591,422597,424940,419881,422646,425498,434874,424669,410981,430659,419564,435017,429299,449512,418658,462417,459551,489579,438762,500075,490615,521732
343,E09000004,Bexley,E01000345,Bexley 022D,76880,77404,75810,75411,75803,78667,78767,81741,85536,91778,93018,96257,98588,104521,103561,106406,110975,116053,119222,127273,139433,141519,147839,154464,169461,157940,160531,168372,188082,181369,193770,207348,230999,223709,225419,225919,236963,225829,225298,229857,244550,247702,248261,249265,257956,263399,256466,251575,253908,258172,254062,247089,246155,250302,250676,242385,239804,243744,250160,239327,239012,245446,255550,243114,247371,257221,272555,253609,264104,279828,302558,285646,298687,312417,334340,320318,337286,347618,367020,352176,361378,366756,379997,378723,401635,418648,435204,436276,442712,444566,438964,427357,431240,433827,436821,425000,446715,450468,468039,464981,493287,493947,515794,508904,529273,514253,531760,518626
344,E09000004,Bexley,E01000346,Bexley 021A,61607,62601,64127,64892,66385,68040,69557,70875,74503,77165,77946,77807,81175,82441,83907,87371,96613,101952,105569,108877,114937,116853,117161,119056,123533,125948,131756,138032,144163,150429,158049,163336,166714,169467,173623,175694,178918,181901,185584,185548,188663,192233,194165,191836,195360,201590,204896,201626,206212,214100,214708,203239,202304,205290,202225,190302,193117,198217,200094,192430,204232,204857,209156,201106,218961,211863,218864,211874,226841,221895,229801,225953,238583,237749,250113,253287,265761,272934,285617,292692,301972,309881,319152,324342,328870,331922,332726,330176,330425,329892,330995,329281,331327,330714,338572,339450,342247,342879,363231,365394,367991,364165,392072,391117,388441,380179,414658,410851
345,E09000004,Bexley,E01000347,Bexley 021B,65061,64529,63421,63681,64735,66011,67136,70069,72931,75980,77238,79536,80093,82871,83742,86352,87131,92081,95548,103248,105854,113162,116448,123111,120925,125541,128843,136553,136126,144035,153762,163884,166889,176884,191735,188001,183268,182098,184503,185907,185685,186708,194521,199073,201319,202271,205474,208457,209411,212122,204638,202990,200678,200157,190473,189944,191240,193324,190122,194651,200939,204466,204177,208557,210286,210606,210226,213006,214260,217321,222911,226770,230446,235110,244017,249129,256230,261945,271163,276595,282976,289055,301974,311604,319586,332219,330559,331355,327480,326169,326395,331422,333208,339451,341855,348229,353196,357078,353969,354183,362314,365719,372099,377219,400900,414486,416618,417564
346,E09000004,Bexley,E01000348,Bexley 020A,105000,108054,108334,108110,117314,120769,121122,121047,125945,130479,133327,136454,141439,148090,152367,157696,162310,169861,173000,175529,179847,188822,195351,202460,210470,219158,222239,228440,233453,241710,247029,265891,272304,275160,274269,294470,293767,289808,287817,307932,309070,308814,313794,334242,336121,332074,331409,339300,333306,327615,327174,327096,313498,303500,300216,306462,301934,304944,311876,336041,326723,324432,317911,328901,324339,318734,310085,322141,330112,330479,330666,346339,370047,377852,386041,398951,429183,433505,438526,444101,472316,483217,483824,485334,504107,525283,521763,521314,524929,562534,563237,568113,575235,608892,610807,610099,614335,627570,621789,609575,611234,610826,610458,607178,626567,624047,633791,633452
347,E09000004,Bexley,E01000349,Bexley 020B,83965,90339,86735,91100,96424,105297,107421,114286,122208,129014,128782,128471,131553,132442,131847,130704,141790,145202,147664,152082,171784,176110,173402,172392,189750,190023,185201,187816,212254,217220,216203,221458,241905,247038,248680,254483,266400,260024,252857,246560,246993,246031,246855,248977,252248,254646,263873,270285,266650,268283,282396,286589,267180,263599,279271,283657,255384,260340,289048,295191,268359,275256,295438,297069,270535,283490,301670,304820,289950,305039,315143,317510,312031,331530,339082,348965,353402,374154,382762,400018,411371,430040,431645,442077,442590,448890,442941,446606,444473,450398,450278,456907,454982,461282,463187,465752,458560,472894,493189,502951,487953,517500,535705,538414,506441,537639,564399,567309
348,E09000004,Bexley,E01000350,Bexley 021C,78148,81720,81348,82870,88570,90440,84419,85960,86020,91636,89213,99320,98395,102024,95051,106887,105767,113806,118983,136538,138728,136395,133018,136868,140950,139405,145622,152579,170462,168813,175833,181897,214844,220494,227502,223092,251532,247345,244414,231557,249185,240100,235920,221726,246331,254954,260081,253690,275874,275706,258620,237678,236001,228278,211223,204832,210361,223922,225088,243645,259020,279303,279435,290498,292981,303518,300120,305841,312110,321030,318103,322536,324548,323932,320329,324585,323737,326200,337765,359727,347256,354256,377241,379080,376647,405489,453737,440404,444521,455837,488753,458653,476078,476727,512586,493560,489272,475681,512352,488679,471405,445053,486171,464774,444130,413798,470655,453593
349,E09000004,Bexley,E01000351,Bexley 024A,66564,69493,68899,68244,69450,73736,75327,77323,79375,82798,83040,83774,83603,86775,87813,92200,95743,101265,104905,111874,114940,120097,123603,131485,136248,142407,144128,151808,156550,164066,162310,170717,173324,183350,181294,191917,190501,197988,195732,203073,195054,195989,192978,211369,205923,208641,213000,237500,224806,219914,223717,247325,221093,201244,200439,218675,204261,193727,200564,224751,220653,218280,228051,248238,242949,238451,241538,249291,249197,247385,246853,243514,247707,255537,259435,250185,266362,292080,300899,294144,303591,324362,325926,318077,324150,342577,344830,342577,350032,373370,373320,374867,385113,414212,413109,425693,398506,419194,383980,376281,369619,420916,393108,421523,405803,469768,430714,469546
350,E09000004,Bexley,E01000352,Bexley 021D,46115,47914,47768,50187,51759,55289,56772,59123,60923,66013,69742,74830,76706,79205,80791,81857,81960,82496,83334,86150,88637,90545,93436,100070,105766,112454,121242,128217,131294,133270,139158,139950,141467,145279,155796,158121,160211,158610,164973,161922,166525,170268,182204,182353,185597,182557,182341,174495,172423,172278,174495,169400,170651,177158,179548,177469,184685,199010,202848,200890,202969,197618,189360,174894,173552,177075,193591,198210,213112,221633,219194,207173,199474,197545,199370,200333,200315,216908,220935,222069,217339,236752,243788,254430,258343,280304,294730,308893,310188,313817,330112,350776,355125,335492,346448,352175,365591,312384,331586,324357,368663,298202,331888,313848,379648,282782,324713,292903
351,E09000004,Bexley,E01000353,Bexley 011A,88805,88657,90089,92537,92365,93568,96027,99488,100391,103525,106468,111613,112217,115213,118254,123115,123805,132838,137883,144150,148429,161126,161930,166486,173030,187975,189910,194680,199247,213430,214617,219486,226100,244544,243811,241463,238899,246323,244079,243670,240959,250565,251075,251495,253261,263864,269326,268367,264933,267086,265733,255518,246080,244189,249641,245723,248170,255337,270649,271003,277150,280557,291102,283831,286826,287953,292574,283131,280908,279246,285696,280155,280060,290580,305676,316468,324556,348204,371035,384632,386620,412000,434563,445975,437405,452746,459828,470623,448915,450399,465313,491648,474943,485554,491772,515111,496400,479809,482869,511102,502940,483930,491782,528093,525259,499097,508687,548985
352,E09000004,Bexley,E01000354,Bexley 011B,73567,71127,68705,70987,70797,70329,69853,75274,79560,84757,86517,91241,93952,96898,94424,96871,99307,105839,105909,106931,108940,115655,117448,116259,126922,134047,141557,136041,149414,155770,170633,163568,177559,178127,185889,174212,180993,175326,179153,173328,180455,183660,192554,194312,203057,207126,214629,219450,224789,227722,233346,235790,233264,230542,230602,228999,226578,223963,223547,223300,224755,218752,219880,219822,227339,222933,220949,219908,224345,220214,216487,224623,234492,243622,251032,269587,278892,290666,295558,316293,319565,326172,331202,355829,357425,359643,362587,388377,384401,383500,387627,402797,390141,377307,387169,387880,376915,362593,396192,400009,403883,392564,441608,434278,430785,400143,449837,423759
353,E09000004,Bexley,E01000355,Bexley 011C,75556,77858,75901,78708,77529,80362,77201,81995,80779,88755,87819,96857,97305,104203,100759,110743,110194,116837,117438,125767,126359,131405,136409,140702,145317,153634,167274,174105,180384,187195,197233,196474,196252,200919,211500,210948,214422,219375,229866,224269,223142,223492,232667,226482,227779,233613,250535,245939,246001,245823,254259,239362,229003,219194,232057,224344,220554,213716,231454,230446,230923,228073,238546,239045,242534,241315,247454,251150,249287,249032,253148,264239,264167,269682,278021,298155,298797,304410,315133,332175,336987,342080,358591,374372,383747,385520,402463,400097,399943,385229,388844,395724,388387,394116,399699,405821,389831,409032,409591,412537,393662,432426,435482,441517,419111,474561,475725,477542
354,E09000004,Bexley,E01000356,Bexley 009A,86454,88323,87038,88882,90919,93114,93997,98626,101197,105915,111257,119937,121991,125155,128756,136752,137522,140624,143992,152667,154024,156306,159787,170591,177100,183874,190085,199712,207200,212084,215035,221390,226270,232449,234267,238676,238135,241056,239272,240236,235234,240477,246800,252635,248688,256988,268924,273184,260906,261573,267996,271040,248556,243606,248384,258469,242836,242920,252754,267797,260461,259759,266766,276810,272325,268990,277848,280340,278392,274236,282378,285618,293180,297478,316667,323959,332713,342351,370605,380115,387139,398288,430677,426954,422445,424326,451472,440131,426595,422560,444318,435588,433694,426824,456182,445182,450896,442429,463975,456318,475472,467328,491703,491203,522572,514513,537849,541766
355,E09000004,Bexley,E01000357,Bexley 009B,84012,82079,81123,80910,87498,87670,89088,91565,102731,107157,108707,107384,116246,119761,121681,121743,132991,142614,146238,145891,151379,160450,161938,163439,166950,179580,185045,190910,195124,207622,216793,223166,226701,239059,241663,240969,238303,239902,248229,250062,250517,252168,261302,263873,265750,266231,269714,273011,272411,272263,270310,269784,265451,265779,261221,258838,253062,252989,249715,251332,249797,253697,256261,258063,257804,258500,259830,258070,249879,250290,273723,291945,297475,315886,337760,357771,356965,371181,384929,403818,395704,409046,417622,433316,429237,437869,441963,452425,450001,453135,452723,454906,459276,462705,462327,463206,473934,477170,470095,462140,487605,500217,495696,509378,537644,549843,539702,555627
356,E09000004,Bexley,E01000358,Bexley 011D,73704,75211,76336,79189,81453,81641,82463,83028,83304,83953,89720,94226,99505,104694,112504,114366,113982,108918,110356,104678,96986,97895,111217,113722,111927,115957,131337,134571,133159,144416,168643,180167,177394,189482,210474,214394,200908,207621,221288,223339,207320,216780,226328,227415,206444,220335,224051,226028,206129,227611,225831,227022,200271,223057,213192,208895,182607,211440,204709,203851,189988,219612,220700,222938,218443,245617,244695,245776,243221,258818,247062,253594,243446,253808,239323,255575,235975,252270,271906,310173,324079,360000,380000,394289,395839,409271,415469,416735,415474,410117,410823,405800,413801,398088,403260,395406,418126,399126,415442,411984,450219,424520,440055,428399,474520,438721,454856,440044
357,E09000004,Bexley,E01000359,Bexley 009C,84080,80941,80729,84254,86392,87546,91969,101632,107279,109871,111810,116005,113727,112538,112700,117414,121400,128819,135591,143949,147881,149870,153477,159952,165298,171643,179736,188489,193166,197664,203147,210464,214774,220566,226393,233319,236444,240955,243677,246461,245108,248970,249940,252332,251352,258251,260934,262350,258915,257664,255221,253540,244926,238893,234877,246349,246155,245057,246631,259081,253907,253675,257277,270110,268439,272686,279062,284724,281467,278715,284922,281644,280252,279824,293113,295763,305666,312194,338802,334012,342210,348015,374610,368529,372923,377243,401028,401561,408615,416904,437621,450262,446770,451387,458840,471479,461810,466179,461313,469997,458194,466755,463206,484317,481722,501372,497848,524045
358,E09000004,Bexley,E01000360,Bexley 015A,58703,59674,61575,60017,62922,66795,70434,71931,75382,80029,81715,81302,80781,85014,86148,86073,85395,92624,95207,99708,102531,112083,118208,122447,124310,133088,140299,145362,149946,153356,160654,160357,158625,154557,160071,154623,157543,160179,178256,173770,183916,188873,203369,180206,195628,213326,211355,206510,239998,226539,207544,189449,201646,219560,176491,184199,206928,209127,189484,196832,215769,212920,204422,212864,224626,218202,214514,218745,226789,221066,217030,231428,242668,242907,245728,249837,248619,245853,249799,258821,258995,271436,289607,301762,305111,318559,330213,338662,332199,335294,338141,341381,333386,337935,338150,348135,345286,348554,353820,359413,359437,357954,365342,362776,369454,366136,382426,374441
359,E09000004,Bexley,E01000361,Bexley 020C,66467,68265,68347,70396,73018,74995,76649,77718,79333,80665,84404,85738,87240,87133,91722,92301,98025,103163,112221,115297,120090,120497,121910,122449,126702,131428,139150,146461,155541,163011,171461,175939,182650,187355,196239,196238,202604,202655,209308,200698,209702,212490,220256,213138,225196,230557,237101,227440,235991,236800,233724,222705,224668,218148,214341,204274,208826,214175,221555,223590,231973,235262,235219,227131,223773,225203,224308,223607,228295,240577,240857,250750,253987,268395,265000,286186,288101,305272,295167,329456,329921,352705,339687,371138,362200,382215,357590,379404,361134,379335,349684,369060,350907,370213,341816,365491,352392,370286,349602,382409,374515,395496,381468,420592,416795,438640,430842,477202
360,E09000004,Bexley,E01000362,Bexley 015B,82384,75833,76383,82692,81710,78466,78430,81065,80461,83679,88533,94984,99187,105045,106320,105174,102267,105086,108002,111930,109288,115861,123210,132763,135361,145298,149839,157551,159201,162708,167524,177142,185243,195676,202071,219210,226582,228819,214418,232325,230568,234798,226890,237471,224548,223679,206583,216281,212426,224378,225849,243568,243372,246117,241504,243753,232231,221215,224572,229494,221262,207449,222541,218332,206128,192512,217078,221827,220678,219195,260358,261395,258496,258813,292892,290790,284130,288820,313579,306539,302488,316008,339042,335792,340292,359220,372992,354771,356588,372001,385682,380419,396364,407500,417457,409327,406362,390309,376537,346456,334609,333385,333257,320876,321293,323515,323927,312127
361,E09000004,Bexley,E01000363,Bexley 020D,86369,88094,91999,89572,89068,91163,95349,92816,93075,99790,109834,110583,109822,116289,124539,122685,122883,133674,141916,143806,146549,153973,160750,161704,166410,176071,185618,188746,197607,209726,223244,227587,232578,235996,240133,239229,238622,236519,237868,242649,246189,250866,255648,262948,268281,272982,270568,263205,260077,257849,252491,229647,228044,228247,235405,208286,218576,223300,246528,221768,249762,248983,286692,250000,284781,296611,319116,316828,349999,329652,318668,293991,300277,319459,318171,315230,319615,366774,354614,358505,360061,385274,384050,404994,419023,442071,430896,444824,456838,449467,428018,433810,433842,428070,426226,442441,441162,446813,463931,474084,458494,461501,496640,507553,480240,485738,542278,551687
